identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/availability,product/capacitystatus,product/clockSpeed,product/currentGeneration,product/durability,product/ecu,product/enhancedNetworkingSupported,product/fromLocation,product/fromLocationType,product/group,product/groupDescription,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/licenseModel,product/location,product/locationType,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/memory,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/physicalProcessor,product/preInstalledSw,product/processorArchitecture,product/processorFeatures,product/productFamily,product/region,product/servicecode,product/servicename,product/sku,product/storage,product/storageClass,product/storageMedia,product/tenancy,product/toLocation,product/toLocationType,product/transferType,product/usagetype,product/vcpu,product/volumeApiName,product/volumeType,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod
p5k4zaqli7upzg3fjgx3okfqu4medu54rvz2q7vxy6jeh7sgg3va,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,Requests-Tier1,ListAllMyBuckets,,,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,API Request,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,Requests-Tier1,,,,1682942632,USD,0.0000100000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
ewmadztovau5n34bcs5blorpgrzc77u7we54ooanz4f57hr2k5ba,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,Requests-Tier1,ListBucket,,raul-folder,3.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,API Request,us-east-1,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,Requests-Tier1,,,,1682942632,USD,0.0000150000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
in3vxmpjyvl47fbznldzad4jgwfflolqgjvs6kac3es4ix6rgm5q,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,Requests-Tier2,GetObject,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,API Request,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,Requests-Tier2,,,,1682942654,USD,0.0000008000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
wn4m6hgcegcbdf2snexgjfwfqkf2aetdortzfgsilcbs2z43dx7a,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,Requests-Tier2,HeadBucket,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,API Request,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,Requests-Tier2,,,,1682942654,USD,0.0000008000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
dbommcjckhgffmp6syn3atur6dlkdpbwcswtae5uldlof66exrla,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,Requests-Tier2,HeadObject,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,API Request,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,Requests-Tier2,,,,1682942654,USD,0.0000008000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
puvwcr7cebss7qeshchal7pyz6miqx57c7xaaa7stcqagekp5kra,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,Requests-Tier2,ReadAccountPublicAccessBlock,,,55.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,API Request,us-east-1,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,Requests-Tier2,,,,1682942654,USD,0.0000220000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
unplb7yccs2osomidozx5ycyz73jemfuiof264wbvbm3hny6io7a,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE1-USE2-AWS-Out-Bytes,GetObject,,raul-folder,0.0000006799,,,USD,0.0100000000,0.0000000068,0.0100000000,0.0000000068,$0.01 per GB - US East (Northern Virginia) data transfer to US East (Ohio),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-1,AWSDataTransfer,AWS Data Transfer,GBSWCG32FV9G4PVY,,,,,US East (Ohio),AWS Region,InterRegion Outbound,USE1-USE2-AWS-Out-Bytes,,,,2276573200,USD,0.0000000068,0.0100000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
jzfga6jf4vr7nt36kcvc56i37cncpwmiu7txlcop6ha3ttpihfda,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE1-USE2-AWS-Out-Bytes,HeadBucket,,raul-folder,0.0000006799,,,USD,0.0100000000,0.0000000068,0.0100000000,0.0000000068,$0.01 per GB - US East (Northern Virginia) data transfer to US East (Ohio),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-1,AWSDataTransfer,AWS Data Transfer,GBSWCG32FV9G4PVY,,,,,US East (Ohio),AWS Region,InterRegion Outbound,USE1-USE2-AWS-Out-Bytes,,,,2276573200,USD,0.0000000068,0.0100000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
aubo7rdym2q46qgogrdxhyafiril2vdtold2gbgojyfkak7dqq6q,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE1-USE2-AWS-Out-Bytes,HeadObject,,raul-folder,0.0000006799,,,USD,0.0100000000,0.0000000068,0.0100000000,0.0000000068,$0.01 per GB - US East (Northern Virginia) data transfer to US East (Ohio),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-1,AWSDataTransfer,AWS Data Transfer,GBSWCG32FV9G4PVY,,,,,US East (Ohio),AWS Region,InterRegion Outbound,USE1-USE2-AWS-Out-Bytes,,,,2276573200,USD,0.0000000068,0.0100000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
ugbp6rsg324yvq2novkfsp2zhetdzms6g5634hpl5vequdzn5jsq,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE1-USE2-AWS-Out-Bytes,ListBucket,,raul-folder,0.0000010198,,,USD,0.0100000000,0.0000000102,0.0100000000,0.0000000102,$0.01 per GB - US East (Northern Virginia) data transfer to US East (Ohio),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-1,AWSDataTransfer,AWS Data Transfer,GBSWCG32FV9G4PVY,,,,,US East (Ohio),AWS Region,InterRegion Outbound,USE1-USE2-AWS-Out-Bytes,,,,2276573200,USD,0.0000000102,0.0100000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
g3tsvzaa5goa4qkwcac6sz7nxtg7vpywzjtrwg6olozsjy6s2sgq,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-DataTransfer-In-Bytes,PutObject,,raul-folder,0.0022326605,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.000 per GB - data transfer in per month,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,External,Other,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,us-east-2,AWSDataTransfer,AWS Data Transfer,5CHDB6K4USP8QXF3,,,,,US East (Ohio),AWS Region,AWS Inbound,USE2-DataTransfer-In-Bytes,,,,2276573399,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,4318863737,,,,,,,,,,,,,,,
uandzibe6ooepldd7533mdri7hpx4ndrldrbtzmmkvvcij5ouera,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier1,ListBucket,,raul-folder,12.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000600000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
arqasbw5crvvwje4uf3v3nzdy37vi4jgjbxcoregogljp2i3avbq,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier1,ListBucketVersions,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000100000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
h3j3btgswkguc5sxnmmbx4nxdybo37odzcgjti5pjbrqgz3rp6dq,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier1,PutObject,,raul-folder,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000050000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
dsimqzinfnqbg3yw45lspiiz4wfsz4fqx6ksfqbrlgr3ldodkfla,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier1,WriteACL,,raul-folder,3.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,"$0.00 per request - PUT, COPY, POST, or LIST requests under the monthly global free tier",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,GJKK9PMSTKPNGZS9,,,,,,,,USE2-Requests-Tier1,,,,1682942634,USD,0.0000150000,0.0000050000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
o56wywgwnxysgbigg6dhdc5rsdljf6ubranf6pykgbci64mioweq,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier2,GetObject,,raul-folder,7.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000028000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
qkosjvg66dkcyomj7wbudyhtsgcoeqzecxetxjjxvbk6kd7kpxdq,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier2,HeadBucket,,raul-folder,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000016000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
cl635eyw2udb5ctjtijrzdgkgp5thch2amreikwdrjbetbu23fkq,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier2,HeadObject,,raul-folder,20.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000080000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
l5cfuq6emrgxtfcbfqw57z43iimdbriiyfqm4e6f7nmfr6oukjua,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadACL,,raul-folder,24.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000096000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
cgwdcjj5wge7e53jrniomutrcsy2lb5tgk27nf463a54olaomkyq,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadAccelerate,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000008000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
6sbrqadshzw4o26bmh57z43sugtjscsy4lpxhhh6ztt6wvhquddq,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketCors,,raul-folder,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000016000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
3jwhm7dnisrlxiwv3pibjitpyaypevxc5qcnkviingwor7n4ymra,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketLifecycle,,raul-folder,2.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000008000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
54xy37hff3xt3phipaxz4qxucrdnwvjlnlzreskwiylhy25syuha,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketObjectLockConfig,,raul-folder,9.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000036000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
paw657rznvr23rwquyezgc2eupv6aa5pq6lluuugrzp4qjbcy6bq,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketOwnershipControls,,raul-folder,1.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000004000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
qause5mlwkuwvd3o7bzcwdmobi5ryikdsyfcm42mssyylqnlpqoq,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketPolicy,,raul-folder,4.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000016000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
sjqv2t7w5ismxd4xq76yeiehyvbwtdflgkwyf7zm7luahqneowlq,2020-10-10T21:00:00Z/2020-10-10T22:00:00Z,,AWS,Anniversary,152442194835,2020-10-01T00:00:00Z,2020-11-01T00:00:00Z,152442194835,Usage,2020-10-10T21:00:00Z,2020-10-10T22:00:00Z,AmazonS3,USE2-Requests-Tier2,ReadBucketPolicyStatus,,raul-folder,7.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per request - GET and all other requests under the monthly global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,,,API Request,us-east-2,AmazonS3,Amazon Simple Storage Service,DJEKB32FV4HNZJZY,,,,,,,,USE2-Requests-Tier2,,,,1682942656,USD,0.0000028000,0.0000004000,,Requests,,,,,,,,,,4318863730,,,,,,,,,,,,,,,
